Cell,Names,L,AvgDiam
Pyrp22,dendC[342],363.00799868259503,1.8421000242233276
Pyrp22,dendC[430],365.63713247818754,0.5920999944210052
Pyrp22,dendC[387],368.7501113051095,1.0526000261306763
Pyrp22,dendC[387],368.7501113051095,1.0526000261306763
Pyrp22,dendC[431],372.100099398718,0.5263000130653381
Pyrp22,dendC[243],372.69225360320735,0.4605000019073486
Pyrp22,dendC[416],375.26472881118707,0.7894999980926515
Pyrp22,dendC[425],376.2620432998205,0.6579000055789948
Pyrp22,dendC[141],376.48707916779716,2.236850023269653
Pyrp22,dendC[141],376.48707916779716,2.236850023269653
Pyrp22,dendC[141],376.48707916779716,2.236850023269653
Pyrp22,dendC[141],376.48707916779716,2.236850023269653
Pyrp22,dendC[141],376.48707916779716,2.236850023269653
Pyrp22,dendC[141],376.48707916779716,2.236850023269653
Pyrp22,dendC[141],376.48707916779716,2.236850023269653
Pyrp22,dendC[141],376.48707916779716,2.236850023269653
Pyrp22,dendC[141],376.48707916779716,2.236850023269653
Pyrp22,dendC[388],379.0014782973145,0.9210500121116639
Pyrp22,dendC[388],379.0014782973145,0.9210500121116639
Pyrp22,dendC[343],381.3600881612631,1.8421000242233279
Pyrp22,dendC[343],381.3600881612631,1.8421000242233279
Pyrp22,dendC[343],381.3600881612631,1.8421000242233279
Pyrp22,dendC[343],381.3600881612631,1.8421000242233279
Pyrp22,dendC[408],381.46553829459657,0.7894999980926514
Pyrp22,dendC[408],381.46553829459657,0.7894999980926514
Pyrp22,dendC[389],382.8290082953197,0.9210500121116639
Pyrp22,dendC[389],382.8290082953197,0.9210500121116639
Pyrp22,dendC[417],383.06600174030865,0.7894999980926514
Pyrp22,dendC[432],384.100099398718,0.3947500139474869
Pyrp22,dendC[142],384.4802131316039,2.1052999496459965
Pyrp22,dendC[142],384.4802131316039,2.1052999496459965
Pyrp22,dendC[142],384.4802131316039,2.1052999496459965
Pyrp22,dendC[142],384.4802131316039,2.1052999496459965
Pyrp22,dendC[142],384.4802131316039,2.1052999496459965
Pyrp22,dendC[142],384.4802131316039,2.1052999496459965
Pyrp22,dendC[142],384.4802131316039,2.1052999496459965
Pyrp22,dendC[142],384.4802131316039,2.1052999496459965
Pyrp22,dendC[142],384.4802131316039,2.1052999496459965
Pyrp22,dendC[426],385.0427349301577,0.5263000130653381
Pyrp22,dendC[244],387.23906899188466,0.32895000278949743
Pyrp22,dendC[390],388.4334864308383,0.9210500121116638
Pyrp22,dendC[390],388.4334864308383,0.9210500121116638
